en_lemma	base_word	total_freq	band	final_eo_root	final_eo_word	eo_gloss	gloss_source	anchor_source	tier_basis	proposed_tier	review_flag	note
recess	recess	2	P6_tail	paŭz	paŭzo	break, intermission, pause, recess, interval, rest, stop	espdic	worksheet-proposed	inventory	2		
reckless	reckless	2	P6_tail	senzorg	senzorga	careless, neglectful, reckless, remiss	espdic	worksheet-proposed	inventory	2		
reflective	reflective	2	P6_tail	rebril	rebrila	reflective	espdic	worksheet-proposed	inventory	2		
repairman	repairman	2	P6_tail	riparist	riparisto	repairman	espdic	worksheet-proposed	inventory	2		
responsibly	responsibly	2	P6_tail	respondec	respondece	responsibly	espdic	worksheet-proposed	inventory	2		
ritual	ritual	2	P6_tail	rit	rita	ritual, ritualistic	espdic	worksheet-proposed	inventory	2		
rotten	rotten	2	P6_tail	aĉ	aĉa	lousy, rotten, poor in quality, ugly, wretched, no good	espdic	worksheet-proposed	inventory	2	rare-anchor	
scenery	scenery	2	P6_tail	pejzaĝ	pejzaĝo	landscape, scenery	espdic	worksheet-proposed	inventory	2		
scratchy	scratchy	2	P6_tail	gratec	grateca	scratchy	espdic	worksheet-proposed	inventory	2		
sensor	sensor	2	P6_tail	sensil	sensilo	pickup, sensing device, sensor, transducer	espdic	worksheet-proposed	inventory	2		
shady	shady	2	P6_tail	ombr	ombra	shaded, shadowy, shady	espdic	worksheet-proposed	inventory	2		
shortcut	shortcut	2	P6_tail	irmallongig	irmallongigo	shortcut	espdic	worksheet-proposed	inventory	2	rare-anchor	
sill	sill	2	P6_tail	sojl	sojlo	sill, threshold	espdic	worksheet-proposed	inventory	2	rare-anchor	
siren	siren	2	P6_tail	siren	sireno	mermaid, siren	espdic	worksheet-proposed	inventory	2	rare-anchor	
sleeve	sleeve	2	P6_tail	manik	maniko	sleeve	espdic	worksheet-proposed	inventory	2		
smoothly	smoothly	2	P6_tail	glat	glate	smoothly, sleekly	espdic	worksheet-proposed	inventory	2		
snore	snore	2	P6_tail	ronk	ronki	to snore	espdic	worksheet-proposed	inventory	2		
snort	snort	2	P6_tail	ekronk	ekronki	to snort	espdic	worksheet-proposed	inventory	2		
softness	softness	2	P6_tail	molec	moleco	mellowness, softness, tenderness	espdic	worksheet-proposed	inventory	2		
soothe	soothe	2	P6_tail	konsol	konsoli	to cheer, comfort, console, soothe, solace	espdic	worksheet-proposed	inventory	2		
souvenir	souvenir	2	P6_tail	memoraĵ	memoraĵo	keepsake, memento, souvenir, memorial	espdic	worksheet-proposed	inventory	2		
spank	spank	2	P6_tail	manbat	manbati	to spank	espdic	worksheet-proposed	inventory	2		
speechless	speechless	2	P6_tail	mut	muta	dumb, mute, speechless, silent	espdic	worksheet-proposed	inventory	2		
squabble	squabble	2	P6_tail	disputaĉ	disputaĉi	to squabble, wrangle	espdic	worksheet-proposed	inventory	2		
stool	stool	2	P6_tail	benket	benketo	small bench, stool	espdic	worksheet-proposed	inventory	2		
strap	strap	2	P6_tail	ligil	ligilo	band, strap, bond, tie, leash, tether, linker, link (WWW)	espdic	worksheet-proposed	inventory	2		
strut	strut	2	P6_tail	pav	pavi	to show off, strut, swagger	espdic	worksheet-proposed	inventory	2	rare-anchor	
stutter	stutter	2	P6_tail	balbut	balbuti	to falter, stammer, stutter	espdic	worksheet-proposed	inventory	2		
suspicious	suspicious	2	P6_tail	malfid	malfida	suspicious	espdic	worksheet-proposed	inventory	2		
swallow	swallow	2	P6_tail	glut	gluti	to swallow	espdic	worksheet-proposed	inventory	2		
sweat	sweat	2	P6_tail	ŝvit	ŝviti	to perspire, sweat	espdic	worksheet-proposed	inventory	2		
sweaty	sweaty	2	P6_tail	ŝvit	ŝvita	sweaty	espdic	worksheet-proposed	inventory	2		
swimmer	swimmer	2	P6_tail	naĝant	naĝanto	swimmer	espdic	worksheet-proposed	inventory	2		
tar	tar	2	P6_tail	gudr	gudri	to tar	espdic	worksheet-proposed	inventory	2	rare-anchor	
tentacle	tentacle	2	P6_tail	tentakl	tentaklo	tentacle	espdic	worksheet-proposed	inventory	2	rare-anchor	
terribly	terribly	2	P6_tail	terur	terure	awfully, frightful, terribly	espdic	worksheet-proposed	inventory	2		
thankfully	thankfully	2	P6_tail	dank	danke	thankfully	espdic	worksheet-proposed	inventory	2		
thoughtfulness	thoughtfulness	2	P6_tail	antaŭzorg	antaŭzorgo	foresight, forethought, preservation, thoughtfulness, providence, precaution	espdic	worksheet-proposed	inventory	2		
tighten	tighten	2	P6_tail	string	stringi	to hug, squeeze, tighten, draw, constrict	espdic	worksheet-proposed	inventory	2	rare-anchor	
tilt	tilt	2	P6_tail	klin	klini	to bend, incline, tilt, lean, slope, tilt	espdic	worksheet-proposed	inventory	2		
timid	timid	2	P6_tail	timem	timema	afraid, timid, faint hearted, timid	espdic	worksheet-proposed	inventory	2		
tirelessly	tirelessly	2	P6_tail	senlac	senlace	tirelessly, untiringly	espdic	worksheet-proposed	inventory	2		
toolbox	toolbox	2	P6_tail	ilkest	ilkesto	toolbox	espdic	worksheet-proposed	inventory	2	rare-anchor	
trading	trading	2	P6_tail	negocad	negocado	negotiation, trading	espdic	worksheet-proposed	inventory	2		
trim	trim	2	P6_tail	garn	garni	to decorate, embellish, equip, fit out, furnish, garnish, trim, reinforce, strengthen, adorn	espdic	worksheet-proposed	inventory	2		
trustworthy	trustworthy	2	P6_tail	fidel	fidela	accurate, exact, faithful, loyal, staunch, trusty, trustworthy	espdic	worksheet-proposed	inventory	2		
ungrateful	ungrateful	2	P6_tail	nedank	nedanka	ungrateful	espdic	worksheet-proposed	inventory	2		
unroll	unroll	2	P6_tail	malrul	malruli	to unroll	espdic	worksheet-proposed	inventory	2		
unwanted	unwanted	2	P6_tail	nedezirat	nedezirata	unwanted, unsolicited	espdic	worksheet-proposed	inventory	2	rare-anchor	
unwrap	unwrap	2	P6_tail	elvolviĝ	elvolviĝi	to expound, open, unwind, unwrap	espdic	worksheet-proposed	inventory	2		
victorious	victorious	2	P6_tail	venkint	venkinta	victorious	espdic	worksheet-proposed	inventory	2		
waggle	waggle	2	P6_tail	sving	svingo	wag, waggle, wave	espdic	worksheet-proposed	inventory	2		
watchful	watchful	2	P6_tail	vigl	vigla	adroit, agile, alert, brisk, keen, lively, nimble, vigilant, watchful	espdic	worksheet-proposed	inventory	2		
waterfall	waterfall	2	P6_tail	kaskad	kaskado	cascade, waterfall	espdic	worksheet-proposed	inventory	2		
webcam	webcam	2	P6_tail	retkamera	retkamerao	webcam	espdic	worksheet-proposed	inventory	2		
weightless	weightless	2	P6_tail	senpez	senpeza	weightless	espdic	worksheet-proposed	inventory	2		
whilst	whilst	2	P6_tail	dum	dum	during, while, for, whereas, whilst	espdic	worksheet-proposed	inventory	2	rare-anchor	
whine	whine	2	P6_tail	bleket	bleketi	to squeak, purr, whine	espdic	worksheet-proposed	inventory	2		
whirlpool	whirlpool	2	P6_tail	akvokirl	akvokirlo	whirlpool	espdic	worksheet-proposed	inventory	2		
whispering	whispering	2	P6_tail	flustr	flustra	whispering	espdic	worksheet-proposed	inventory	2		
wisely	wisely	2	P6_tail	saĝ	saĝe	with wisdom, wisely	espdic	worksheet-proposed	inventory	2		
woodpecker	woodpecker	2	P6_tail	peg	pego	woodpecker	espdic	worksheet-proposed	inventory	2	rare-anchor	
abide	abide	1	P6_tail	atend	atendi	to abide, expect, wait (for), await	espdic	worksheet-proposed	inventory	2		
aboard	aboard	1	P6_tail	enbus	enbuse	aboard	espdic	worksheet-proposed	inventory	2		
achy	achy	1	P6_tail	dolorec	doloreca	achy	espdic	worksheet-proposed	inventory	2		
admiringly	admiringly	1	P6_tail	admir	admire	admiringly	espdic	worksheet-proposed	inventory	2		
adventuresome	adventuresome	1	P6_tail	riskoplen	riskoplena	adventuresome, risky	espdic	worksheet-proposed	inventory	2		
afloat	afloat	1	P6_tail	naĝ	naĝe	afloat	espdic	worksheet-proposed	inventory	2		
allowance	allowance	1	P6_tail	eblig	ebligo	allowance	espdic	worksheet-proposed	inventory	2		
alphabet	alphabet	1	P6_tail	aboc	aboco	ABC, alphabet, basics, fundamentals, primer, rudiments	espdic	worksheet-proposed	inventory	2	rare-anchor	
amazingly	amazingly	1	P6_tail	mir	mire	amazingly, astonishingly	espdic	worksheet-proposed	inventory	2		
amiss	amiss	1	P6_tail	mis	misa	faulty, incorrect, amiss	espdic	worksheet-proposed	inventory	2		
ancestor	ancestor	1	P6_tail	atav	atavo	ancestor	espdic	worksheet-proposed	inventory	2	rare-anchor	
antic	antic	1	P6_tail	klaŭnaĵ	klaŭnaĵo	antic	espdic	worksheet-proposed	inventory	2		
apology	apology	1	P6_tail	ekskuz	ekskuzo	apology	espdic	worksheet-proposed	inventory	2		
applause	applause	1	P6_tail	aplaŭdoad	aplaŭdoado	applause	espdic	worksheet-proposed	inventory	2	rare-anchor	
appreciative	appreciative	1	P6_tail	aplaŭdem	aplaŭdema	appreciative	espdic	worksheet-proposed	inventory	2		
aquarium	aquarium	1	P6_tail	akvari	akvario	aquarium	espdic	worksheet-proposed	inventory	2		
archer	archer	1	P6_tail	arkist	arkisto	archer, bowman	espdic	worksheet-proposed	inventory	2		
archery	archery	1	P6_tail	arkopaf	arkopafo	archery	espdic	worksheet-proposed	inventory	2		
arctic	arctic	1	P6_tail	arkt	arkta	arctic	espdic	worksheet-proposed	inventory	2		
assemble	assemble	1	P6_tail	munt	munti	to assemble, link, mount, set, build	espdic	worksheet-proposed	inventory	2		
assure	assure	1	P6_tail	asekur	asekuri	to assure, insure, underwrite	espdic	worksheet-proposed	inventory	2		
automobile	automobile	1	P6_tail	aŭt	aŭto	automobile, car	espdic	worksheet-proposed	inventory	2		
autumn	autumn	1	P6_tail	aŭtun	aŭtuna	autumn	espdic	worksheet-proposed	seed	1		
await	await	1	P6_tail	atend	atendi	to abide, expect, wait (for), await	espdic	worksheet-proposed	inventory	2		
babysitter	babysitter	1	P6_tail	vartantin	vartantino	babysitter	espdic	worksheet-proposed	inventory	2		
bail	bail	1	P6_tail	bejl	bejlo	bail	espdic	worksheet-proposed	inventory	2	rare-anchor	
bait	bait	1	P6_tail	log	logo	allurement, bait, enticement; log	espdic	worksheet-proposed	inventory	2		
barnyard	barnyard	1	P6_tail	farmkort	farmkorto	barnyard	espdic	worksheet-proposed	inventory	2		
bearable	bearable	1	P6_tail	tolerebl	tolerebla	bearable, tolerable	espdic	worksheet-proposed	inventory	2		
behold	behold	1	P6_tail	j	jen	behold, here is, here are, look, there	espdic	worksheet-proposed	inventory	2	rare-anchor	
beneficial	beneficial	1	P6_tail	bonfar	bonfara	beneficent, beneficial, charitable, humanitarian, welfare	espdic	worksheet-proposed	inventory	2		
bicker	bicker	1	P6_tail	disput	disputi	to argue, dispute, bicker, contest, wrangle, contend	espdic	worksheet-proposed	inventory	2		
biscuit	biscuit	1	P6_tail	keks	kekso	biscuit, cookie	espdic	worksheet-proposed	inventory	2	rare-anchor	
blackbird	blackbird	1	P6_tail	merl	merlo	blackbird	espdic	worksheet-proposed	inventory	2	rare-anchor	
blessing	blessing	1	P6_tail	ben	beno	benediction, blessing, boon	espdic	worksheet-proposed	inventory	2		
boastful	boastful	1	P6_tail	vantem	vantema	boastful, bragging	espdic	worksheet-proposed	inventory	2		
boredom	boredom	1	P6_tail	enu	enuo	annoyance, boredom, worry, weariness	espdic	worksheet-proposed	inventory	2		
bouquet	bouquet	1	P6_tail	buked	bukedo	bunch, bouquet	espdic	worksheet-proposed	inventory	2	rare-anchor	
brag	brag	1	P6_tail	bluf	blufi	to bluff, brag	espdic	worksheet-proposed	inventory	2		
brass	brass	1	P6_tail	latun	latuna	brass	espdic	worksheet-proposed	inventory	2	rare-anchor	
bray	bray	1	P6_tail	ia	iai	to bray	espdic	worksheet-proposed	inventory	2	rare-anchor	
breakthrough	breakthrough	1	P6_tail	avanceg	avancego	breakthrough	espdic	worksheet-proposed	inventory	2		
brew	brew	1	P6_tail	bras	brasi	to brew	espdic	worksheet-proposed	inventory	2	rare-anchor	
brigade	brigade	1	P6_tail	brigad	brigado	brigade	espdic	worksheet-proposed	inventory	2		
broomstick	broomstick	1	P6_tail	balailstang	balailstango	broomstick	espdic	worksheet-proposed	inventory	2	rare-anchor	
brownish	brownish	1	P6_tail	brunet	bruneta	brownish	espdic	worksheet-proposed	inventory	2		
browse	browse	1	P6_tail	foli	folii	to browse, leaf through, page through	espdic	worksheet-proposed	inventory	2		
buck	buck	1	P6_tail	baŭm	baŭmi	to buck (as a horse)	espdic	worksheet-proposed	inventory	2	rare-anchor	
burp	burp	1	P6_tail	rukt	rukti	to belch, burp	espdic	worksheet-proposed	inventory	2	rare-anchor	
cackle	cackle	1	P6_tail	gak	gaki	to cackle	espdic	worksheet-proposed	inventory	2	rare-anchor	
calmness	calmness	1	P6_tail	flegm	flegmo	apathy, indifference, phlegm, stolidity, composure, calmness	espdic	worksheet-proposed	inventory	2		
camper	camper	1	P6_tail	domaŭt	domaŭto	camper (vehicle)	espdic	worksheet-proposed	inventory	2		
canoe	canoe	1	P6_tail	kanu	kanuo	canoe	espdic	worksheet-proposed	inventory	2		
caramel	caramel	1	P6_tail	karamel	karamelo	caramel	espdic	worksheet-proposed	inventory	2		
caretaker	caretaker	1	P6_tail	zorgant	zorganto	caretaker, guardian, protector	espdic	worksheet-proposed	inventory	2		
char	char	1	P6_tail	brulet	bruleti	to char, scorch, smolder, singe	espdic	worksheet-proposed	inventory	2		
chin	chin	1	P6_tail	menton	mentono	chin	espdic	worksheet-proposed	seed	2	rare-anchor	
chord	chord	1	P6_tail	akord	akordo	accord, accordance, agreement, chord, concord, concurrence, concurrency, consonance	espdic	worksheet-proposed	inventory	2		
chorus	chorus	1	P6_tail	ĥor	ĥoro	chorus, choir	espdic	worksheet-proposed	inventory	2		
churn	churn	1	P6_tail	buterig	buterigi	to churn	espdic	worksheet-proposed	inventory	2		
clam	clam	1	P6_tail	lamelibranki	lamelibrankio	clam	espdic	worksheet-proposed	inventory	2	rare-anchor	
clamber	clamber	1	P6_tail	suprenramp	suprenrampi	to clamber, climb, scramble up	espdic	worksheet-proposed	inventory	2		
cleverly	cleverly	1	P6_tail	lert	lerte	cleverly	espdic	worksheet-proposed	inventory	2		
clink	clink	1	P6_tail	tint	tinti	to chink, clink, jingle, tinkle	espdic	worksheet-proposed	inventory	2		
clip	clip	1	P6_tail	klip	klipo	clasp, clip	espdic	worksheet-proposed	inventory	2	rare-anchor	
clothesline	clothesline	1	P6_tail	pendigŝnur	pendigŝnuro	clothesline	espdic	worksheet-proposed	inventory	2	rare-anchor	
cloudless	cloudless	1	P6_tail	sennub	sennuba	cloudless	espdic	worksheet-proposed	inventory	2		
clumsily	clumsily	1	P6_tail	fuŝ	fuŝe	clumsily, ineptly	espdic	worksheet-proposed	inventory	2		
cocoon	cocoon	1	P6_tail	kokon	kokono	cocoon	espdic	worksheet-proposed	inventory	2		
coil	coil	1	P6_tail	boben	bobeno	bobbin, coil, reel, spool, choke, inductor, reactor	espdic	worksheet-proposed	inventory	2		
collaboration	collaboration	1	P6_tail	kunlabor	kunlaboro	collaboration	espdic	worksheet-proposed	inventory	2		
colony	colony	1	P6_tail	koloni	kolonio	colony, settlement	espdic	worksheet-proposed	inventory	2		
commotion	commotion	1	P6_tail	agit	agito	agitation, commotion, disturbance, excitement, flutter, turmoil	espdic	worksheet-proposed	inventory	2		
compartment	compartment	1	P6_tail	fak	fako	area of expertise, branch, compartment, department, section, specialty, subject, discipline	espdic	worksheet-proposed	inventory	2		
compromise	compromise	1	P6_tail	kompromit	kompromiti	to compromise, endanger, imperil, jeopardize, prejudice	espdic	worksheet-proposed	inventory	2		
conductor	conductor	1	P6_tail	kondukant	kondukanto	conductor, leader	espdic	worksheet-proposed	inventory	2		
congratulation	congratulation	1	P6_tail	gratul	gratulo	congratulation	espdic	worksheet-proposed	inventory	2		
considerate	considerate	1	P6_tail	pripensem	pripensema	circumspect, considerate, critical, reflective, thoughtful	espdic	worksheet-proposed	inventory	2		
console	console	1	P6_tail	konsol	konsoli	to cheer, comfort, console, soothe, solace	espdic	worksheet-proposed	inventory	2		
contagious	contagious	1	P6_tail	infekt	infekta	catching, contagious, infectious	espdic	worksheet-proposed	inventory	2		
coop	coop	1	P6_tail	kaĝeg	kaĝego	coop	espdic	worksheet-proposed	inventory	2		
courageously	courageously	1	P6_tail	kuraĝ	kuraĝe	courageously	espdic	worksheet-proposed	inventory	2		
courteous	courteous	1	P6_tail	ĝentil	ĝentila	polite, gentle, civil, courteous, well-mannered, polished, refined	espdic	worksheet-proposed	inventory	2		
courtyard	courtyard	1	P6_tail	kort	korto	court, yard, courtyard, enclosed area, quadrangle	espdic	worksheet-proposed	inventory	2		
cruelly	cruelly	1	P6_tail	kruel	kruele	cruelly	espdic	worksheet-proposed	inventory	2		
crumple	crumple	1	P6_tail	ĉif	ĉifi	to crease, crumble, crumple, rumple, wrinkle	espdic	worksheet-proposed	inventory	2		
crush	crush	1	P6_tail	pist	pisti	to crush, pound, grind	espdic	worksheet-proposed	inventory	2		
cub	cub	1	P6_tail	leonid	leonido	cub (of lion)	espdic	worksheet-proposed	inventory	2		
cucumber	cucumber	1	P6_tail	kukum	kukumo	cucumber	espdic	worksheet-proposed	seed	1		
culprit	culprit	1	P6_tail	kulpul	kulpulo	culprit, delinquent	espdic	worksheet-proposed	inventory	2		
cutter	cutter	1	P6_tail	kutr	kutro	cutter	espdic	worksheet-proposed	inventory	2	rare-anchor	
damp	damp	1	P6_tail	humid	humida	damp, humid, moist	espdic	worksheet-proposed	inventory	2		
dangle	dangle	1	P6_tail	pendet	pendeti	to dangle	espdic	worksheet-proposed	inventory	2		
deed	deed	1	P6_tail	akt	akto	act, certificate, diploma, (legal) document, deed	espdic	worksheet-proposed	inventory	2		
delicately	delicately	1	P6_tail	delikat	delikate	delicately	espdic	worksheet-proposed	inventory	2		
delightful	delightful	1	P6_tail	rav	rava	delightful, lovely, exquisite, ravishing	espdic	worksheet-proposed	inventory	2		
descend	descend	1	P6_tail	malleviĝ	malleviĝi	to descend, go down	espdic	worksheet-proposed	inventory	2		
destruction	destruction	1	P6_tail	pere	pereo	destruction, doom, downfall, fall, perdition, ruin, wreck	espdic	worksheet-proposed	inventory	2		
disagreement	disagreement	1	P6_tail	diskord	diskordo	disagreement, discord, dissension	espdic	worksheet-proposed	inventory	2		
discomfort	discomfort	1	P6_tail	malkomfort	malkomforto	discomfort	espdic	worksheet-proposed	inventory	2		
disintegrate	disintegrate	1	P6_tail	disig	disigi	to disband, disconnect, disintegrate, divide, separate, disunite, sever, delimit	espdic	worksheet-proposed	inventory	2		
disobedient	disobedient	1	P6_tail	malobe	malobea	disobedient, insubordinate	espdic	worksheet-proposed	inventory	2		
disrespectful	disrespectful	1	P6_tail	nerespekt	nerespekta	disrespectful	espdic	worksheet-proposed	inventory	2		
disrupt	disrupt	1	P6_tail	disromp	disrompi	to break off, smash, disrupt	espdic	worksheet-proposed	inventory	2		
distract	distract	1	P6_tail	distr	distri	to amuse, distract, divert, entertain, unbend, relax	espdic	worksheet-proposed	inventory	2		
distressed	distressed	1	P6_tail	angor	angora	distressed, oppressing	espdic	worksheet-proposed	inventory	2		
ditch	ditch	1	P6_tail	fos	foso	ditch	espdic	worksheet-proposed	inventory	2		
dizziness	dizziness	1	P6_tail	vertiĝ	vertiĝo	dizziness, vertigo	espdic	worksheet-proposed	inventory	2		
doe	doe	1	P6_tail	cervin	cervino	doe, hind	espdic	worksheet-proposed	inventory	2		
doom	doom	1	P6_tail	pere	pereo	destruction, doom, downfall, fall, perdition, ruin, wreck	espdic	worksheet-proposed	inventory	2		
doormat	doormat	1	P6_tail	pordomat	pordomato	doormat	espdic	worksheet-proposed	inventory	2		
doughnut	doughnut	1	P6_tail	benjet	benjeto	doughnut	espdic	worksheet-proposed	inventory	2	rare-anchor	
downstream	downstream	1	P6_tail	kunflu	kunflue	downstream	espdic	worksheet-proposed	inventory	2		
dreamland	dreamland	1	P6_tail	revland	revlando	dreamland	espdic	worksheet-proposed	inventory	2		
drench	drench	1	P6_tail	akvum	akvumi	to flush, drench, irrigate, water, rinse	espdic	worksheet-proposed	inventory	2		
drill	drill	1	P6_tail	bor	bori	to bore, drill	espdic	worksheet-proposed	inventory	2		
